MemberID,MembershipType,FlexAddOn,FSA,AccountOpened,LastVisit,TotalVisits,CanEmail,CanPhone,TotalSales
360,Family,0,N1H,2018-04-11,2019-04-10,4,YES,YES,21
361,Family & Friends,0,N2L,2018-09-02,2020-03-01,43,YES,YES,475
362,Teacher,0,NULL,2019-07-24,2019-07-24,1,YES,NO,14
363,Family,0,NULL,2017-11-26,2018-01-14,2,NO,YES,100
364,Individual,0,N2M,2014-10-09,2019-05-30,2,YES,YES,45
365,Teacher,0,NULL,2016-08-26,2016-08-26,1,YES,NO,8.95
366,Dual,1,V0H,2019-12-15,2019-12-15,1,NO,YES,76.15
367,Family,0,N0B,2018-12-30,2019-09-01,6,YES,YES,111.05
368,Teacher,0,NULL,2019-02-27,2019-10-16,2,YES,NO,21
369,Family,0,N2N,2020-02-09,2020-02-16,2,YES,YES,163.95
370,Family,0,N2A,2015-02-08,2015-03-07,2,YES,YES,117.15
371,Dual,1,N2H,2020-01-05,2020-01-05,13,YES,YES,212
372,Individual,0,N2B,2016-08-18,2017-01-06,1,YES,YES,0
373,Teacher,0,NULL,2019-01-26,2020-02-28,6,YES,NO,33.85
374,Individual,0,N2J,2018-10-03,2019-01-17,4,YES,YES,45
375,Individual,0,N1T,2015-07-18,2016-07-04,10,NO,YES,60.33
376,Dual,0,N0G,2017-03-14,2018-02-25,3,YES,YES,0
377,Dual,0,N2H,2015-03-15,2016-04-10,6,NO,YES,110
377,Family,0,N2H,2013-06-28,2016-03-05,8,YES,YES,120.59
378,Individual,1,N0B,2019-07-04,2020-07-25,22,YES,YES,87.94
379,Individual,0,N2E,2018-01-06,2018-07-14,4,YES,YES,125
379,Family,0,N2P,2015-01-02,2017-08-04,7,YES,YES,200.98
380,Individual,0,N2H,2019-07-09,2019-07-09,1,NO,YES,45
381,Family,0,N2K,2015-08-05,2019-09-26,42,YES,YES,308.9
382,Dual,0,NULL,2013-07-03,2014-07-01,4,YES,YES,70
383,Dual,0,N2E,2018-05-02,2018-05-02,1,YES,YES,1240
384,Family,0,N5R,2016-10-16,2017-11-25,4,YES,YES,320.36
385,Teacher,0,NULL,2019-07-17,2020-02-06,1,YES,NO,39.8
386,Dual,0,N3A,2015-07-20,2016-08-30,6,YES,YES,58.05
386,Family,0,N3A,2019-03-17,2019-07-17,2,YES,YES,150
387,Dual,0,N1H,2013-10-12,2015-10-17,22,YES,YES,236.78
388,Individual,0,N2B,2013-06-28,2013-08-27,1,YES,YES,0
389,Dual,0,N2V,2013-06-28,2014-04-19,3,YES,YES,0
390,Dual,0,N2K,2013-06-28,2017-09-25,1,YES,YES,26.55
391,Family,0,N2M,2019-12-21,2019-12-28,2,YES,YES,157
392,Dual,0,N2B,2013-06-28,2015-05-07,27,YES,YES,125.29
393,Dual,0,N2K,2015-02-14,2019-10-12,20,YES,YES,191
394,Individual,0,N2K,2016-01-03,2017-09-29,3,YES,YES,163.9
395,Dual,0,N2H,2013-06-28,2014-01-01,1,YES,YES,122.71
396,Teacher,0,NULL,2020-01-15,2020-01-15,1,YES,NO,0
397,Individual,0,N2M,2017-04-30,2017-12-13,8,YES,YES,1335.8
398,Family,0,NULL,2017-10-25,2016-10-23,1,NO,NO,0
399,Dual,0,N21,2018-04-14,2018-05-05,3,YES,YES,90
400,Individual,0,N2B,2017-05-25,2018-03-13,8,YES,YES,52.95
401,Family,0,N2K,2016-12-31,2017-07-12,5,YES,YES,75
402,Dual,0,N2H,2018-02-24,2018-08-01,3,YES,YES,110
403,Teacher,0,NULL,2016-12-04,2016-12-04,1,YES,NO,0
404,Family & Friends,0,N2A,2013-06-28,2016-09-23,17,YES,YES,339.9
405,Dual,0,N2R,2013-12-15,2014-12-22,8,YES,YES,0
406,Individual,0,N1E,2018-08-28,2019-07-31,3,YES,YES,0
407,Dual,0,N2L,2014-04-06,2017-08-25,11,YES,YES,1103.96
408,Individual,0,N2P,2015-02-14,2015-11-15,4,NO,YES,41
409,Dual,0,N2M,2013-10-18,2014-08-14,4,YES,YES,70
410,Individual,0,N1M,2015-07-17,2018-01-20,2,NO,YES,110
411,Family,0,NULL,2016-04-05,2016-07-03,2,YES,YES,150
412,Individual,0,N2H,2018-03-28,2018-11-08,6,YES,YES,45
412,Dual,0,N2H,2018-11-27,2019-11-10,7,YES,NO,80
413,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,0
414,55 & Better,0,L9W,2019-12-30,2020-08-27,2,YES,YES,42.99
415,Teacher,0,NULL,2020-02-23,2020-02-23,1,YES,NO,33.85
416,Teacher,0,NULL,2016-08-19,2016-08-19,1,YES,NO,0
417,Teacher,0,NULL,2017-08-28,2017-08-28,1,YES,NO,20.9
418,Dual,1,N2B,2016-09-18,2020-02-23,58,YES,YES,223
419,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,17.9
420,Individual,0,N2M,2014-10-03,2015-09-02,27,YES,YES,208.99
420,Family,0,N2N,2019-03-14,2020-02-16,11,YES,YES,113.43
421,Family,0,N2P,2014-11-09,2015-04-06,2,YES,YES,150
422,Individual,0,N2K,2013-12-30,2015-06-22,11,YES,YES,227
423,Teacher,0,NULL,2017-07-20,2017-07-20,1,YES,NO,17.9
424,Family,0,N1E,2015-08-05,2016-08-24,3,YES,YES,0
425,Dual,0,N1T,2016-02-19,2018-03-12,10,YES,YES,149
426,55 & Better,0,N2M,2016-02-26,2016-07-08,1,YES,YES,0
427,Individual,0,N2M,2019-02-28,2019-02-28,1,YES,NO,45
428,Family,0,N2V,2013-06-28,2016-04-23,19,YES,YES,150
429,Dual,0,N1T,2015-10-11,2016-03-15,3,YES,YES,70
430,Teacher,0,NULL,2014-04-06,2014-04-06,1,YES,NO,14.95
431,Dual,0,N2H,2016-08-03,2018-05-20,11,YES,YES,164.85
432,Dual,0,N2G,2016-01-08,2020-03-04,24,YES,YES,373.65
433,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,17.9
434,Family & Friends,0,N2E,2016-10-16,2019-11-21,54,YES,YES,792.05
435,Family,0,N2E,2016-12-30,2017-12-21,13,YES,YES,91.95
436,Teacher,0,NULL,2019-12-30,2019-12-30,1,YES,NO,0
437,Family,0,N2E,2019-03-15,2020-02-09,3,YES,YES,100
438,Individual,0,N2R,2017-12-30,2017-12-30,1,YES,YES,36.05
439,Dual,0,N2H,2015-04-01,2017-07-22,15,YES,YES,708.16
440,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,8.95
441,Family,0,N3A,2017-01-06,2018-01-27,7,YES,YES,330
442,Individual,0,N2C,2018-04-07,2019-12-04,3,YES,YES,19
442,Individual,0,N2C,2017-03-22,2019-05-15,3,YES,YES,135.5
443,Dual,0,N2K,2019-04-20,2020-01-25,4,YES,YES,80
444,Dual,0,N2K,2013-06-28,2017-07-07,3,YES,YES,5
445,Teacher,0,NULL,2014-05-21,2019-03-24,4,NO,NO,31.85
446,Family,0,N2N,2017-07-22,2018-03-17,17,YES,YES,172.92
447,Individual,0,N2H,2016-01-27,2017-12-28,18,YES,YES,107.7
448,Dual,0,N2J,2013-06-28,2020-01-05,31,YES,YES,408.28
449,Dual,0,N2E,2017-03-12,2017-12-27,3,YES,NO,70
450,Individual,0,N2T,2019-08-25,2019-08-25,1,YES,YES,31.05
451,Family,0,N2M,2013-08-11,2018-09-30,64,YES,YES,623.73
452,Dual,1,N3B,2019-07-28,2019-11-29,6,YES,YES,89.1
453,Family,0,N2K,2017-10-25,2018-03-17,14,YES,YES,285
454,Individual,0,N2H,2013-06-28,2013-08-25,1,YES,YES,0
455,Family & Friends,0,N2M,2019-03-21,2020-08-07,13,YES,YES,236.69
456,Teacher,0,NULL,2019-01-12,2019-02-02,1,YES,NO,0
457,Family,0,N2E,2013-08-23,2014-01-26,7,YES,YES,229.24
458,55 & Better,0,N2H,2014-06-08,2014-07-28,1,NO,YES,0
459,Family,0,N2G,2017-03-17,2017-03-17,1,YES,YES,58.2
460,Individual,0,N2A,2019-12-19,2020-01-29,3,YES,YES,52
461,Dual,0,N2B,2019-07-24,2019-12-23,2,NO,YES,80
462,Family,0,N0B,2013-11-10,2018-11-25,18,YES,YES,255.18
463,Family,0,N2L,2019-03-23,2019-11-17,4,YES,YES,0
464,Student,0,N2V,2016-09-23,2019-01-19,11,YES,YES,186.1
465,Family,0,N2H,2017-10-25,2017-10-20,2,YES,YES,150
465,Family,0,N2H,2013-06-28,2015-04-10,10,YES,YES,120.95
466,Dual,0,N1H,2013-06-28,2020-02-23,1,YES,YES,56.1
467,Dual,0,N1E,2019-12-22,2020-02-16,4,YES,YES,76
468,Family,0,N2H,2017-11-26,2020-08-29,56,YES,YES,938.47
469,Dual,0,N2J,2015-09-04,2015-09-04,1,YES,YES,80.95
470,Teacher,0,NULL,2018-08-24,2019-04-28,1,YES,NO,13.95
471,Family,0,NULL,2019-03-12,2020-02-02,6,YES,YES,113.95
472,Dual,0,N2V,2013-07-13,2013-07-14,2,NO,YES,70
473,Family,0,N2T,2014-02-16,2014-06-30,2,YES,YES,120.5
474,Dual,0,N4Z,2016-04-03,2018-01-05,7,YES,YES,212
475,Teacher,0,NULL,2018-02-16,2019-06-14,5,YES,NO,29.85
476,Dual,0,N1H,2014-03-16,2016-04-28,19,YES,YES,361.74
477,Dual,0,N2L,2013-06-28,2019-07-25,38,YES,YES,147.05
478,Individual,0,N2H,2013-06-28,2013-08-08,4,YES,YES,0
479,Teacher,0,NULL,2017-01-04,2017-01-04,1,YES,NO,0
480,Family,0,N2M,2017-10-25,2017-01-19,6,YES,YES,300
481,Teacher,0,NULL,2017-08-01,2017-08-09,2,YES,NO,0
482,Family,0,N3H,2013-06-28,2014-09-25,7,YES,YES,111.59
483,Individual,0,N2G,2016-03-05,2016-12-29,4,YES,YES,28.05
484,Individual,0,N3C,2016-01-29,2016-03-03,7,YES,YES,196.8
485,Teacher,0,NULL,2020-02-22,2020-02-22,1,YES,NO,9.95
486,Family,0,N2E,2013-06-28,2016-02-28,9,YES,YES,1411.9
487,Individual,0,NULL,2014-12-05,2019-01-03,10,NO,NO,0
488,Dual,0,N2V,2015-08-22,2016-06-05,5,YES,YES,0
489,Teacher,0,NULL,2019-07-26,2019-12-21,3,YES,NO,41.85
490,55 & Better,0,N2H,2017-06-03,2017-06-03,1,NO,YES,30
491,Dual,0,N2K,2013-07-14,2014-06-27,3,YES,YES,40.1
492,Dual,0,N2L,2016-11-16,2018-10-28,29,YES,YES,214.26
492,Family,0,N2L,2019-03-02,2019-12-28,10,YES,YES,157
493,Teacher,0,NULL,2019-07-31,2020-02-17,2,YES,NO,0
494,Family,0,N1R,2015-03-21,2015-03-21,1,YES,YES,106.1
495,55 & Better,0,N2K,2018-12-28,2019-12-30,4,YES,YES,24.88
496,Individual,0,N2V,2013-06-28,2014-05-22,1,YES,YES,1950
497,Dual,0,N2G,2018-08-24,2018-08-28,2,YES,NO,80
498,55 & Better,0,N0B,2016-01-31,2017-02-26,2,YES,YES,0
499,Dual,0,N2H,2016-12-28,2017-10-07,3,YES,YES,85
500,Dual,0,NULL,2013-07-10,2014-03-16,3,NO,NO,0
501,Teacher,0,NULL,2019-07-30,2019-07-30,1,YES,NO,0
502,Individual,0,N2G,2013-07-10,2013-09-12,2,NO,YES,0
503,Teacher,0,NULL,2014-07-08,2014-07-08,1,NO,NO,20.9
504,Individual,0,N0B,2015-04-18,2015-04-25,1,NO,YES,0
505,Student,0,N2L,2019-09-20,2019-09-20,1,YES,YES,21.05
506,Family,0,N2V,2013-11-09,2014-01-03,2,YES,YES,109.15
507,Teacher,0,NULL,2014-05-18,2014-05-18,1,NO,NO,5
508,Family,0,N2H,2014-03-05,2020-02-23,27,YES,YES,368.9
509,Teacher,0,NULL,2016-08-22,2020-02-23,42,YES,NO,23.9
510,Teacher,0,NULL,2017-08-21,2017-08-21,1,YES,NO,0
511,Family,0,N2E,2014-03-08,2017-02-04,28,YES,YES,531.19
511,Family,0,N2E,2019-04-28,2020-02-06,3,YES,YES,161.67
512,Dual,0,N2G,2020-02-28,2020-03-08,3,YES,YES,52.1
513,Teacher,0,NULL,2016-08-12,2016-08-12,1,YES,NO,0
514,Dual,0,N2L,2020-02-08,2020-02-08,1,YES,YES,56.1
515,Individual,0,N2M,2014-11-23,2019-01-25,5,YES,YES,83.15
516,Individual,0,N2H,2016-04-08,2016-12-08,4,YES,YES,55.9
517,Dual,0,N2A,2014-10-12,2015-07-08,4,YES,YES,232.15
518,Family,0,NULL,2019-03-15,2019-11-24,6,YES,NO,109.45
519,Family,0,N2L,2015-07-02,2016-05-25,9,YES,YES,161.95
519,Family,0,N2L,2017-03-13,2017-03-13,1,YES,YES,150
520,Family,0,N2V,2013-08-11,2014-03-15,4,YES,YES,10.95
521,Teacher,0,NULL,2016-08-12,2016-08-12,1,YES,NO,0
522,Student,0,N2L,2019-03-17,2019-10-27,4,YES,YES,35
523,Family,0,N2A,2013-06-28,2015-12-20,12,YES,YES,533.95
524,Dual,0,N2L,2019-12-30,2020-01-08,2,YES,YES,80
525,Dual,0,N2J,2018-11-10,2019-07-14,11,YES,YES,0
526,Dual,0,N2H,2016-07-15,2018-11-14,19,YES,YES,213
527,Family,0,N2L,2013-10-06,2020-02-22,33,YES,YES,867.85
528,Dual,0,N2K,2013-06-28,2016-02-17,1,YES,YES,0
528,Family & Friends,0,N2R,2015-03-20,2016-03-15,11,YES,YES,250
529,Teacher,0,NULL,2019-08-21,2019-08-21,1,YES,NO,21
530,Dual,0,N2H,2015-03-08,2015-03-08,1,YES,YES,81.95
531,Teacher,0,NULL,2018-01-04,2019-01-05,3,YES,NO,34.9
532,Family,0,N2L,2016-01-13,2017-01-22,4,YES,YES,305
533,Family,0,N2A,2017-11-24,2018-03-16,14,YES,YES,531.45
534,Individual,0,N1T,2013-07-10,2013-12-01,1,NO,YES,14.95
535,Teacher,0,NULL,2014-07-29,2014-07-29,1,YES,NO,20.9
536,Family,0,N2T,2018-12-30,2020-01-05,4,YES,YES,246.05
537,Family,0,N1H,2019-03-11,2019-08-27,2,YES,YES,62.15
538,Family & Friends,0,N2K,2017-11-11,2018-04-02,15,YES,YES,425
539,Individual,0,N2H,2015-06-27,2016-02-21,7,YES,YES,244.58
540,Individual,0,N2A,2019-04-24,2019-07-19,2,NO,YES,58.95
541,Dual,0,N2K,2019-07-01,2020-02-17,2,YES,YES,66.23
542,Individual,0,NULL,2015-02-16,2016-02-07,1,NO,NO,0
543,Teacher,0,NULL,2015-01-21,2015-01-21,1,NO,NO,0
544,Teacher,0,NULL,2019-04-17,2019-11-23,1,YES,NO,41.85
545,55 & Better,0,N2G,2019-09-27,2020-02-21,3,YES,YES,57.89
546,Family,0,N2L,2013-06-28,2016-01-20,5,YES,YES,150
547,Dual,0,N2M,2013-07-10,2013-09-21,2,YES,YES,0
548,Family,0,N2B,2015-12-09,2016-12-21,11,YES,YES,173.9
549,Family,0,N2M,2017-01-13,2019-08-15,19,YES,YES,238.95
550,Family,0,N2H,2015-01-22,2015-03-19,23,YES,YES,108.5
551,Teacher,0,NULL,2014-08-11,2020-01-30,27,YES,NO,7
552,Family,0,N2R,2019-12-29,2019-12-29,1,YES,YES,150
553,Individual,1,N1G,2018-10-03,2019-05-10,11,YES,YES,61
554,Dual,0,N0K,2015-06-27,2017-12-06,9,YES,YES,390
555,Family,0,L4C,2013-07-10,2013-07-10,1,YES,YES,83.15
556,Teacher,0,NULL,2016-08-13,2016-08-13,1,YES,NO,0
557,Individual,0,N2H,2018-01-24,2018-04-25,13,NO,YES,45
558,Dual,0,N2M,2015-04-08,2015-04-08,1,YES,YES,225
559,Teacher,0,NULL,2017-08-07,2019-08-22,2,YES,NO,53.75
560,Teacher,0,NULL,2019-08-20,2019-08-20,1,YES,NO,19.9
561,Dual,0,N2V,2017-01-21,2018-02-25,9,YES,YES,92.85
562,Individual,0,N2L,2014-01-16,2015-01-01,4,YES,YES,43
563,Family,0,N2L,2019-02-09,2020-02-22,11,YES,YES,271.04
564,Individual,0,NULL,2015-12-21,2016-08-17,1,NO,NO,125
565,Teacher,0,NULL,2017-02-09,2019-12-31,5,YES,NO,6.76
566,Individual,0,N2M,2019-01-26,2019-10-27,5,YES,YES,50.95
567,Individual,0,NULL,2014-12-05,2019-08-26,4,NO,NO,0
568,Family,0,N2H,2013-06-28,2016-05-29,20,YES,YES,759.71
569,Dual,0,N2H,2020-03-12,2020-03-12,2,YES,YES,93.95
570,Dual,0,N2P,2015-09-06,2016-12-28,10,YES,YES,46.8
571,Dual,0,N0B,2015-04-26,2015-09-27,3,YES,YES,50.1
572,Teacher,0,NULL,2019-07-30,2019-09-27,2,YES,NO,19.9
573,Dual,0,N2K,2014-11-29,2015-07-18,12,YES,YES,63
574,Dual,1,N2L,2018-11-09,2019-09-15,4,YES,YES,76.15
575,Family,0,N2H,2017-01-03,2017-03-13,2,YES,YES,83.95
576,Individual,0,N2H,2014-11-07,2014-12-22,4,YES,YES,40
577,Student,0,N2L,2013-06-28,2014-06-28,1,YES,YES,0
578,Dual,1,L7P,2019-10-13,2019-10-13,2,YES,YES,71.05
579,Dual,0,N2H,2013-06-28,2015-05-28,3,YES,YES,70
580,Dual,0,N1E,2019-05-26,2020-02-02,5,NO,NO,9
581,Dual,0,N2A,2016-10-23,2018-09-03,18,YES,YES,171.29
582,Individual,0,N2B,2017-12-22,2018-02-21,3,YES,YES,45
583,Dual,0,N2H,2017-11-24,2018-02-19,8,YES,YES,79.45
584,Dual,1,N3B,2019-02-08,2019-12-31,7,YES,YES,82.1
585,Dual,0,N2C,2019-11-24,2019-12-15,3,YES,YES,305.9
586,Family,0,N2H,2013-06-28,2015-07-14,12,YES,YES,243
587,Teacher,0,NULL,2014-06-11,2014-06-11,1,YES,NO,5
587,Teacher,0,NULL,2014-09-18,2017-06-29,3,NO,NO,8.95
587,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,8.95
588,Family,0,N2N,2019-03-15,2020-03-01,9,NO,YES,131.04
589,Teacher,0,NULL,2018-03-12,2018-03-13,2,YES,NO,0
590,Individual,0,N2H,2016-08-21,2019-03-30,16,YES,YES,144.6
591,Teacher,0,NULL,2014-04-09,2014-04-09,1,YES,NO,0
592,55 & Better,0,N2P,2016-12-29,2016-12-29,1,YES,YES,0
593,Family,0,N2T,2013-06-28,2014-06-06,5,YES,YES,118
594,Individual,0,N2N,2019-08-14,2020-01-31,8,YES,YES,52
595,Teacher,0,NULL,2017-03-16,2019-08-20,4,YES,NO,35.85
596,Dual,0,N2R,2020-03-08,2020-03-08,2,YES,YES,28.89
597,Individual,0,N3C,2015-03-29,2016-01-24,3,YES,YES,48.95
598,Teacher,0,NULL,2017-04-08,2017-04-08,1,YES,NO,20.9
599,Dual,0,N3A,2015-10-25,2017-10-29,21,YES,YES,265.05
600,Family,0,N2J,2019-12-01,2020-03-08,4,YES,YES,66.15
601,Individual,0,NULL,2014-07-16,2015-09-03,1,NO,YES,20.9
602,Teacher,0,NULL,2020-03-07,2020-03-07,1,YES,NO,13.95
603,MAD,0,N2L,2019-09-05,2019-09-05,1,YES,YES,0
604,Individual,0,N1G,2019-04-18,2020-02-21,5,NO,YES,67.7
605,Family,0,NULL,2019-07-02,2019-11-02,3,YES,YES,126.1
606,Student,0,N2M,2018-03-17,2018-08-05,4,YES,YES,65
607,Dual,0,N3C,2019-07-31,2020-02-26,8,YES,YES,331.85
608,Teacher,0,NULL,2018-03-12,2018-03-12,1,YES,NO,23.9
609,Dual,0,N2J,2015-01-23,2015-11-12,8,YES,YES,167.8
610,Family,0,N2T,2013-09-28,2014-08-23,2,YES,YES,103.83
611,Dual,0,N2G,2013-06-28,2013-08-20,2,YES,YES,0
612,55 & Better,0,N2P,2015-05-09,2015-05-09,1,YES,YES,30
612,Individual,0,N2R,2016-12-15,2016-12-15,1,YES,YES,40
613,Dual,0,N2P,2019-01-26,2020-02-29,6,YES,YES,127.1
614,Teacher,0,NULL,2014-07-07,2019-01-02,3,YES,NO,17.9
615,Family,0,NULL,2015-12-21,2016-08-25,2,YES,YES,150
616,Family,0,N2P,2016-01-24,2016-07-08,4,YES,YES,134.95
617,Dual,0,N2L,2020-02-21,2020-08-07,2,YES,YES,56.1
618,Family,0,N6H,2018-03-16,2018-05-10,3,YES,YES,76.1
619,Family,0,N3C,2015-02-14,2015-11-07,2,YES,YES,150
620,55 & Better,0,N2A,2019-03-07,2019-05-01,3,YES,YES,44
621,Individual,0,NULL,2014-12-05,2019-11-30,15,NO,NO,0
622,Family,0,N2H,2015-02-16,2015-04-11,3,YES,YES,168.87
623,Dual,1,N2T,2017-11-24,2020-02-28,61,YES,YES,555
624,Family,0,N2T,2015-11-14,2015-12-22,2,YES,YES,0
625,Individual,0,N1E,2015-03-13,2015-03-13,1,YES,YES,40
626,Family,0,N3B,2019-02-18,2019-08-29,2,YES,YES,150
627,Individual,0,N2J,2015-01-02,2017-02-20,16,YES,YES,123.95
628,Dual,0,N2H,2018-08-03,2019-07-11,5,YES,YES,70.1
629,Individual,0,N2C,2013-06-28,2013-07-12,1,YES,YES,0
630,Family,0,N2G,2013-07-10,2013-08-02,1,YES,YES,21.9
631,Family,0,N2H,2013-12-15,2017-12-28,25,YES,YES,1007.41
632,Individual,0,NULL,2019-07-18,2019-11-01,3,NO,YES,45
633,Individual,0,N0J,2018-11-29,2020-01-29,9,YES,YES,100.9
634,Family,0,N2B,2013-06-28,2017-12-31,17,YES,YES,150
635,Individual,0,L5N,2016-04-20,2017-01-15,5,NO,YES,911.46
636,Individual,0,N3A,2016-11-20,2017-11-26,5,YES,YES,167.75
636,Family,0,N3A,2016-11-20,2018-12-30,20,YES,YES,189.38
637,Dual,0,N2L,2013-06-28,2018-10-06,2,YES,YES,40.8
638,Dual,0,N2H,2013-06-28,2014-01-23,1,YES,YES,30
639,Dual,0,N2G,2019-09-02,2019-09-02,1,YES,YES,80
640,Teacher,0,NULL,2018-03-13,2018-03-13,2,YES,NO,19.9
641,Teacher,0,NULL,2014-07-18,2014-07-18,1,NO,NO,11.95
642,Individual,0,N2M,2018-12-31,2019-02-17,1,YES,YES,0
643,Family,1,N2H,2019-01-23,2020-02-09,11,NO,YES,345
644,Teacher,0,NULL,2019-08-02,2019-08-02,1,YES,NO,29.85
645,Family,0,N2G,2015-09-11,2020-01-29,44,YES,YES,539.85
646,Teacher,0,NULL,2014-07-28,2014-07-28,1,NO,NO,26.85
647,Family & Friends,0,L8L,2017-03-11,2018-03-21,8,YES,YES,229.1
648,Family,0,N2A,2019-03-15,2019-09-29,6,YES,YES,100
649,Dual,0,N2V,2014-08-13,2015-07-09,10,YES,YES,65
650,Dual,0,N2G,2014-03-02,2018-01-23,32,YES,YES,568.78
651,Family,0,N2P,2019-03-12,2020-02-22,6,YES,YES,89.15
652,Family & Friends,0,N2H,2013-06-28,2016-12-29,29,YES,YES,831
653,Family,0,N2V,2015-12-06,2016-12-17,8,YES,YES,421.9
654,MAD Social,0,N2L,2018-09-30,2018-09-30,1,YES,YES,80
655,Student,0,N2G,2013-07-10,2014-06-28,1,YES,YES,27
656,Teacher,0,NULL,2017-02-19,2017-02-19,2,YES,NO,17.9
657,Family,0,N2A,2019-12-04,2020-02-17,5,YES,YES,100
658,Dual,0,N2G,2015-03-07,2017-01-08,10,YES,YES,130
659,Individual,1,N2P,2019-04-28,2019-12-22,10,YES,YES,70.05
660,Family,0,N2B,2017-10-25,2018-03-18,27,YES,YES,514.15
661,Family,0,N2P,2017-10-25,2020-02-01,9,NO,YES,225.1
662,55 & Better,0,N2H,2017-10-25,2019-06-19,440,NO,YES,1256.3
663,Dual,0,N1H,2018-03-16,2018-03-25,4,YES,YES,231.29
664,Dual,0,N2H,2014-10-04,2014-10-04,1,YES,YES,71
665,Dual,0,N2A,2019-02-24,2020-01-26,5,YES,NO,63.1
666,Individual,0,N2B,2015-04-02,2015-06-19,3,YES,YES,40
667,Individual,0,N2L,2016-01-06,2016-01-06,1,YES,YES,90
668,Teacher,0,NULL,2019-02-07,2020-02-17,3,YES,NO,0
669,Family,0,N2M,2013-06-28,2015-04-23,12,YES,YES,113
670,Teacher,0,NULL,2018-03-16,2018-03-16,1,YES,NO,0
671,Dual,0,N2E,2019-11-08,2020-03-08,10,YES,YES,113.9
672,Dual,0,N2K,2015-10-03,2016-02-21,2,YES,YES,49.1
673,Teacher,0,NULL,2020-01-24,2020-01-24,1,YES,NO,9.95
674,Dual,0,N2B,2017-11-24,2020-02-07,85,YES,YES,290.08
675,Dual,0,L4G,2019-08-13,2019-08-14,3,YES,YES,59.69
676,Dual,0,N2K,2013-09-01,2016-03-23,7,YES,YES,70
677,Individual,0,NULL,2014-07-16,2016-03-28,7,NO,YES,0
678,Dual,0,N2L,2016-11-17,2016-11-17,1,YES,YES,70
679,Dual,1,N2L,2015-01-03,2018-08-17,21,YES,YES,616.5
680,Dual,0,N2L,2013-12-06,2018-11-04,5,YES,YES,95.9
681,Dual,0,N2M,2016-11-20,2017-02-04,3,YES,YES,97.5
682,Family,0,N3C,2015-08-10,2016-01-31,2,YES,YES,150
683,Family,0,N2T,2019-06-21,2019-06-21,1,YES,YES,150
684,Family,0,N2N,2019-11-30,2019-11-30,1,YES,YES,100
685,Teacher,0,NULL,2014-05-30,2014-05-30,1,NO,NO,9.45
686,Family,0,N2T,2014-03-16,2014-10-30,2,YES,YES,120
687,Teacher,0,NULL,2017-06-14,2017-06-14,1,NO,NO,5
688,Student,0,N1T,2017-02-26,2017-03-04,2,YES,YES,18.05
689,Family,0,N2H,2019-02-02,2019-02-02,1,YES,YES,150
690,Family,0,N1G,2019-12-04,2020-01-15,2,YES,YES,100
691,Family,0,N1H,2013-06-28,2015-01-23,6,NO,YES,122.95
692,Student,0,N2H,2013-10-13,2014-04-19,4,YES,YES,100
693,Family,0,N0B,2013-06-28,2018-08-22,21,YES,YES,0
694,Dual,0,N3P,2016-02-28,2016-04-15,2,YES,YES,67
695,MAD Social,0,N2H,2018-09-19,2018-09-19,1,YES,YES,100
696,Family,0,N2L,2019-03-12,2020-02-02,8,YES,YES,60.2
697,Teacher,0,NULL,2018-03-16,2019-02-01,3,YES,NO,29.85
698,Teacher,0,NULL,2017-06-16,2019-04-27,4,YES,NO,11.95
699,Dual,0,N2R,2017-02-05,2019-03-10,27,YES,YES,184.9
699,Family,0,N2R,2019-03-14,2020-03-07,15,YES,YES,143.85
700,Dual,0,N2B,2013-11-29,2014-08-19,5,YES,YES,70
701,Family,0,NULL,2019-03-12,2020-02-06,16,YES,YES,100
702,Family,0,N2L,2017-01-14,2018-03-17,13,YES,YES,280.4
703,Family,0,N2L,2015-02-07,2015-04-09,2,YES,YES,102.1
704,Teacher,0,NULL,2017-07-17,2017-07-17,1,YES,NO,8.95
705,Dual,0,N2R,2018-03-03,2018-06-24,5,YES,YES,61.49
706,Individual,0,N2T,2013-06-28,2013-07-13,1,YES,YES,14.95
707,Dual,0,N2A,2015-03-21,2015-03-21,1,YES,YES,46.1
708,Family,0,N2K,2014-02-16,2014-11-22,24,YES,YES,120
709,Family,0,N1E,2019-11-23,2020-01-19,3,YES,YES,192.27
710,Family,0,N2G,2013-06-28,2016-02-18,13,YES,YES,161.95
711,Teacher,0,NULL,2014-06-11,2014-06-11,1,YES,NO,10
712,Dual,0,N2G,2017-01-04,2018-01-18,17,YES,YES,70
713,Dual,0,N1G,2015-07-19,2016-08-30,4,YES,YES,67
714,Teacher,0,NULL,2016-08-28,2016-11-27,3,YES,NO,0
715,Dual,0,N2E,2016-10-08,2019-01-18,19,NO,YES,195.8
716,Individual,1,N2T,2018-07-27,2020-01-11,22,YES,YES,234.48
717,Individual,0,N2E,2019-08-03,2019-09-19,8,YES,YES,116.43
718,Family,0,N2H,2015-08-18,2016-09-10,9,YES,YES,173.9
